sentence timestamp keyb_width keyb_height event x_pos y_pos x_radius y_radius angle word is_err
ra_aac_gentle_back 1582767113003 413 241 touchstart 160 38 25.771484375 25.771484375 0 ra 0
ra_aac_gentle_back 1582767113049 413 241 touchmove 153 40 25.771484375 25.771484375 0 ra 0
ra_aac_gentle_back 1582767113065 413 241 touchmove 146 43 25.771484375 25.771484375 0 ra 0
ra_aac_gentle_back 1582767113087 413 241 touchmove 136 50 25.771484375 25.771484375 0 ra 0
ra_aac_gentle_back 1582767113103 413 241 touchmove 120 59 25.771484375 25.771484375 0 ra 0
ra_aac_gentle_back 1582767113120 413 241 touchmove 101 70 25.771484375 25.771484375 0 ra 0
ra_aac_gentle_back 1582767113136 413 241 touchmove 81 80 25.771484375 25.771484375 0 ra 0
ra_aac_gentle_back 1582767113153 413 241 touchmove 62 90 25.771484375 25.771484375 0 ra 0
ra_aac_gentle_back 1582767113170 413 241 touchmove 44 98 25.771484375 25.771484375 0 ra 0
ra_aac_gentle_back 1582767113187 413 241 touchmove 30 104 25.771484375 25.771484375 0 ra 0
ra_aac_gentle_back 1582767113204 413 241 touchmove 22 105 25.771484375 25.771484375 0 ra 0
ra_aac_gentle_back 1582767113219 413 241 touchmove 20 105 25.771484375 25.771484375 0 ra 0
ra_aac_gentle_back 1582767113240 413 241 touchend 20 105 25.771484375 25.771484375 0 ra 0
ra_aac_gentle_back 1582767113893 413 241 touchstart 56 102 25.771484375 25.771484375 0 aac 1
ra_aac_gentle_back 1582767113963 413 241 touchend 56 102 25.771484375 25.771484375 0 aac 1
ra_aac_gentle_back 1582767113893 413 241 touchstart 56 102 25.771484375 25.771484375 0 aac 1 1
ra_aac_gentle_back 1582767113963 413 241 touchend 56 102 25.771484375 25.771484375 0 aac 1 1
ra_aac_gentle_back 1582767114093 413 241 touchstart 60 95 25.771484375 25.771484375 0 aac 1
ra_aac_gentle_back 1582767114138 413 241 touchend 60 95 25.771484375 25.771484375 0 aac 1
ra_aac_gentle_back 1582767114493 413 241 touchstart 126 168 25.771484375 25.771484375 0 aac 0
ra_aac_gentle_back 1582767114503 413 241 touchend 126 168 25.771484375 25.771484375 0 aac 0
ra_aac_gentle_back 1582767115552 413 241 touchstart 218 105 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115582 413 241 touchmove 203 95 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115603 413 241 touchmove 187 85 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115621 413 241 touchmove 167 74 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115636 413 241 touchmove 145 60 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115654 413 241 touchmove 125 47 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115671 413 241 touchmove 108 35 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115688 413 241 touchmove 98 26 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115703 413 241 touchmove 97 25 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115720 413 241 touchmove 100 26 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115736 413 241 touchmove 113 34 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115753 413 241 touchmove 127 46 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115769 413 241 touchmove 142 61 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115786 413 241 touchmove 161 81 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115803 413 241 touchmove 180 103 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115820 413 241 touchmove 197 124 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115836 413 241 touchmove 209 141 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115853 413 241 touchmove 212 149 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115870 413 241 touchmove 212 150 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115887 413 241 touchmove 210 150 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115905 413 241 touchmove 208 143 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115919 413 241 touchmove 207 130 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115936 413 241 touchmove 208 109 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115953 413 241 touchmove 216 84 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115969 413 241 touchmove 225 61 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767115986 413 241 touchmove 232 49 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767116004 413 241 touchmove 235 46 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767116021 413 241 touchmove 235 43 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767116036 413 241 touchmove 232 38 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767116054 413 241 touchmove 217 31 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767116069 413 241 touchmove 196 24 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767116087 413 241 touchmove 170 18 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767116103 413 241 touchmove 141 18 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767116120 413 241 touchmove 112 19 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767116137 413 241 touchmove 91 24 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767116154 413 241 touchmove 81 29 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767116171 413 241 touchmove 80 34 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767116188 413 241 touchmove 83 42 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767116202 413 241 touchmove 97 51 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767116219 413 241 touchmove 115 58 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767116237 413 241 touchmove 138 65 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767116254 413 241 touchmove 165 72 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767116271 413 241 touchmove 197 77 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767116286 413 241 touchmove 233 83 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767116305 413 241 touchmove 267 91 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767116319 413 241 touchmove 297 98 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767116336 413 241 touchmove 317 100 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767116353 413 241 touchmove 329 100 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767116370 413 241 touchmove 337 100 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767116372 413 241 touchend 337 100 25.771484375 25.771484375 0 gentle 1
ra_aac_gentle_back 1582767117993 413 241 touchstart 229 117 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118023 413 241 touchmove 215 110 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118040 413 241 touchmove 206 105 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118056 413 241 touchmove 193 96 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118071 413 241 touchmove 185 90 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118086 413 241 touchmove 167 75 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118103 413 241 touchmove 148 59 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118119 413 241 touchmove 132 45 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118137 413 241 touchmove 118 33 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118154 413 241 touchmove 110 24 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118171 413 241 touchmove 105 18 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118186 413 241 touchmove 103 17 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118202 413 241 touchmove 103 16 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118219 413 241 touchmove 104 16 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118236 413 241 touchmove 109 16 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118254 413 241 touchmove 113 17 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118271 413 241 touchmove 118 19 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118288 413 241 touchmove 123 21 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118304 413 241 touchmove 129 24 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118321 413 241 touchmove 134 27 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118338 413 241 touchmove 138 31 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118352 413 241 touchmove 142 36 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118369 413 241 touchmove 146 41 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118386 413 241 touchmove 150 48 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118404 413 241 touchmove 156 53 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118420 413 241 touchmove 167 60 25.771484375 25.771484375 0 gentle 0
ra_aac_gentle_back 1582767118436 413 241 touchmove 181 69 25.771484375 25.771484375 0 gentle 0
