sentence timestamp keyb_width keyb_height event x_pos y_pos x_radius y_radius angle word is_err
illinois_bars_during_mild 1582769600161 375 195 touchstart 278 17 25.647583007812 25.647583007812 0 illinois 0
illinois_bars_during_mild 1582769600223 375 195 touchmove 279 26 25.647583007812 25.647583007812 0 illinois 0
illinois_bars_during_mild 1582769600240 375 195 touchmove 293 33 25.647583007812 25.647583007812 0 illinois 0
illinois_bars_during_mild 1582769600256 375 195 touchmove 308 41 25.647583007812 25.647583007812 0 illinois 0
illinois_bars_during_mild 1582769600273 375 195 touchmove 317 46 25.647583007812 25.647583007812 0 illinois 0
illinois_bars_during_mild 1582769600290 375 195 touchmove 324 53 25.647583007812 25.647583007812 0 illinois 0
illinois_bars_during_mild 1582769600306 375 195 touchmove 328 62 25.647583007812 25.647583007812 0 illinois 0
illinois_bars_during_mild 1582769600323 375 195 touchmove 329 70 25.647583007812 25.647583007812 0 illinois 0
illinois_bars_during_mild 1582769600339 375 195 touchmove 329 76 25.647583007812 25.647583007812 0 illinois 0
illinois_bars_during_mild 1582769600356 375 195 touchmove 329 82 25.647583007812 25.647583007812 0 illinois 0
illinois_bars_during_mild 1582769600372 375 195 touchmove 330 86 25.647583007812 25.647583007812 0 illinois 0
illinois_bars_during_mild 1582769600389 375 195 touchmove 332 90 25.647583007812 25.647583007812 0 illinois 0
illinois_bars_during_mild 1582769600406 375 195 touchmove 335 92 25.647583007812 25.647583007812 0 illinois 0
illinois_bars_during_mild 1582769600422 375 195 touchmove 338 92 25.647583007812 25.647583007812 0 illinois 0
illinois_bars_during_mild 1582769600439 375 195 touchmove 340 92 25.647583007812 25.647583007812 0 illinois 0
illinois_bars_during_mild 1582769600456 375 195 touchmove 341 90 25.647583007812 25.647583007812 0 illinois 0
illinois_bars_during_mild 1582769600473 375 195 touchmove 341 83 25.647583007812 25.647583007812 0 illinois 0
illinois_bars_during_mild 1582769600489 375 195 touchmove 337 72 25.647583007812 25.647583007812 0 illinois 0
illinois_bars_during_mild 1582769600506 375 195 touchmove 327 59 25.647583007812 25.647583007812 0 illinois 0
illinois_bars_during_mild 1582769600523 375 195 touchmove 315 44 25.647583007812 25.647583007812 0 illinois 0
