sentence timestamp keyb_width keyb_height event x_pos y_pos x_radius y_radius angle word is_err
thai_sounds_good 1583342699445 375 193 touchstart 156 19 38.471374511719 38.471374511719 0 thai 0
thai_sounds_good 1583342699521 375 193 touchmove 158 19 38.471374511719 38.471374511719 0 thai 0
thai_sounds_good 1583342699538 375 193 touchmove 166 24 38.471374511719 38.471374511719 0 thai 0
thai_sounds_good 1583342699556 375 193 touchmove 175 31 38.471374511719 38.471374511719 0 thai 0
thai_sounds_good 1583342699570 375 193 touchmove 184 39 38.471374511719 38.471374511719 0 thai 0
thai_sounds_good 1583342699587 375 193 touchmove 192 47 38.471374511719 38.471374511719 0 thai 0
thai_sounds_good 1583342699604 375 193 touchmove 196 54 38.471374511719 38.471374511719 0 thai 0
thai_sounds_good 1583342699620 375 193 touchmove 200 61 38.471374511719 38.471374511719 0 thai 0
thai_sounds_good 1583342699637 375 193 touchmove 202 69 38.471374511719 38.471374511719 0 thai 0
thai_sounds_good 1583342699653 375 193 touchmove 203 75 38.471374511719 38.471374511719 0 thai 0
thai_sounds_good 1583342699671 375 193 touchmove 204 84 38.471374511719 38.471374511719 0 thai 0
thai_sounds_good 1583342699688 375 193 touchmove 204 89 38.471374511719 38.471374511719 0 thai 0
thai_sounds_good 1583342699706 375 193 touchmove 204 92 38.471374511719 38.471374511719 0 thai 0
thai_sounds_good 1583342699722 375 193 touchmove 204 94 38.471374511719 38.471374511719 0 thai 0
thai_sounds_good 1583342699738 375 193 touchmove 204 95 38.471374511719 38.471374511719 0 thai 0
thai_sounds_good 1583342699755 375 193 touchmove 204 96 38.471374511719 38.471374511719 0 thai 0
thai_sounds_good 1583342699773 375 193 touchmove 203 96 38.471374511719 38.471374511719 0 thai 0
thai_sounds_good 1583342699791 375 193 touchmove 200 96 38.471374511719 38.471374511719 0 thai 0
thai_sounds_good 1583342699805 375 193 touchmove 198 96 38.471374511719 38.471374511719 0 thai 0
thai_sounds_good 1583342699822 375 193 touchmove 196 97 38.471374511719 38.471374511719 0 thai 0
thai_sounds_good 1583342699838 375 193 touchmove 193 97 38.471374511719 38.471374511719 0 thai 0
