sentence timestamp keyb_width keyb_height event x_pos y_pos x_radius y_radius angle word is_err
thursday_works_better_for_me 1580358991147 375 195 touchstart 173 20 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991224 375 195 touchmove 179 24 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991242 375 195 touchmove 181 27 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991258 375 195 touchmove 183 30 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991276 375 195 touchmove 186 33 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991290 375 195 touchmove 189 36 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991307 375 195 touchmove 190 39 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991324 375 195 touchmove 192 42 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991341 375 195 touchmove 193 46 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991357 375 195 touchmove 194 49 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991373 375 195 touchmove 195 53 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991391 375 195 touchmove 197 56 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991407 375 195 touchmove 198 59 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991425 375 195 touchmove 200 62 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991440 375 195 touchmove 202 66 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991457 375 195 touchmove 205 69 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991474 375 195 touchmove 208 72 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991495 375 195 touchmove 210 74 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991508 375 195 touchmove 213 77 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991524 375 195 touchmove 215 78 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991541 375 195 touchmove 217 80 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991558 375 195 touchmove 218 81 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991575 375 195 touchmove 219 82 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991592 375 195 touchmove 220 83 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991609 375 195 touchmove 221 83 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991641 375 195 touchmove 222 83 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991657 375 195 touchmove 223 82 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991674 375 195 touchmove 224 80 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991690 375 195 touchmove 225 76 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991707 375 195 touchmove 227 72 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991724 375 195 touchmove 230 64 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991741 375 195 touchmove 232 57 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991757 375 195 touchmove 233 52 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991773 375 195 touchmove 234 46 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991790 375 195 touchmove 236 41 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991807 375 195 touchmove 237 36 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991823 375 195 touchmove 239 31 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991840 375 195 touchmove 239 25 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991856 375 195 touchmove 240 19 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991874 375 195 touchmove 240 16 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991890 375 195 touchmove 241 13 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991907 375 195 touchmove 241 12 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991924 375 195 touchmove 241 11 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991974 375 195 touchmove 240 11 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358991991 375 195 touchmove 238 11 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358992007 375 195 touchmove 237 11 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358992024 375 195 touchmove 235 11 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358992041 375 195 touchmove 233 12 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358992057 375 195 touchmove 231 13 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358992075 375 195 touchmove 228 14 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358992091 375 195 touchmove 226 15 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358992107 375 195 touchmove 222 15 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358992125 375 195 touchmove 216 16 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358992141 375 195 touchmove 210 16 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358992157 375 195 touchmove 204 17 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358992173 375 195 touchmove 197 17 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358992190 375 195 touchmove 190 18 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358992207 375 195 touchmove 183 18 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358992224 375 195 touchmove 178 18 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358992240 375 195 touchmove 172 18 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358992256 375 195 touchmove 166 19 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358992274 375 195 touchmove 160 19 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358992291 375 195 touchmove 154 20 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358992308 375 195 touchmove 149 21 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358992323 375 195 touchmove 144 22 25.647583007812 25.647583007812 0 thursday 0
thursday_works_better_for_me 1580358992340 375 195 touchmove 140 24 25.647583007812 25.647583007812 0 thursday 0
