sentence timestamp keyb_width keyb_height event x_pos y_pos x_radius y_radius angle word is_err
lowest_sheep_relating_power 1582532798808 320 169 touchstart 303 75 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532798989 320 169 touchmove 297 69 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799007 320 169 touchmove 295 65 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799022 320 169 touchmove 293 60 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799038 320 169 touchmove 290 54 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799057 320 169 touchmove 286 48 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799071 320 169 touchmove 283 43 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799088 320 169 touchmove 279 38 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799108 320 169 touchmove 277 34 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799119 320 169 touchmove 275 30 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799140 320 169 touchmove 274 27 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799155 320 169 touchmove 273 25 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799172 320 169 touchmove 273 23 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799187 320 169 touchmove 272 23 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799209 320 169 touchmove 272 22 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799354 320 169 touchmove 272 21 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799373 320 169 touchmove 271 21 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799409 320 169 touchmove 270 20 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799420 320 169 touchmove 268 19 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799438 320 169 touchmove 266 18 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799455 320 169 touchmove 263 16 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799472 320 169 touchmove 260 13 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799488 320 169 touchmove 254 10 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799506 320 169 touchmove 248 7 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799523 320 169 touchmove 242 3 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799539 320 169 touchmove 235 1 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799556 320 169 touchmove 229 -3 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799571 320 169 touchmove 224 -6 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799590 320 169 touchmove 218 -9 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799606 320 169 touchmove 211 -12 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799622 320 169 touchmove 203 -15 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799638 320 169 touchmove 196 -17 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799655 320 169 touchmove 185 -19 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799673 320 169 touchmove 173 -21 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799688 320 169 touchmove 162 -23 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799705 320 169 touchmove 150 -24 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799722 320 169 touchmove 138 -26 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799738 320 169 touchmove 129 -26 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799765 320 169 touchmove 122 -26 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799770 320 169 touchmove 115 -26 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799788 320 169 touchmove 108 -26 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799805 320 169 touchmove 103 -26 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799821 320 169 touchmove 99 -26 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799839 320 169 touchmove 95 -26 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799855 320 169 touchmove 90 -25 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799871 320 169 touchmove 86 -24 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799891 320 169 touchmove 80 -23 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799905 320 169 touchmove 75 -22 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799922 320 169 touchmove 70 -20 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799938 320 169 touchmove 66 -19 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799955 320 169 touchmove 62 -18 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799971 320 169 touchmove 59 -16 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532799989 320 169 touchmove 56 -14 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532800005 320 169 touchmove 53 -11 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532800021 320 169 touchmove 51 -9 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532800038 320 169 touchmove 48 -5 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532800060 320 169 touchmove 46 -3 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532800074 320 169 touchmove 44 0 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532800090 320 169 touchmove 43 2 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532800105 320 169 touchmove 42 4 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532800121 320 169 touchmove 42 6 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532800138 320 169 touchmove 41 8 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532800157 320 169 touchmove 41 9 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532800179 320 169 touchmove 41 10 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532800190 320 169 touchmove 41 11 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532800221 320 169 touchmove 41 12 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532800254 320 169 touchmove 41 13 25.524291992188 25.524291992188 0 lowest 0
lowest_sheep_relating_power 1582532800287 320 169 touchmove 41 14 25.524291992188 25.524291992188 0 lowest 0
