sentence timestamp keyb_width keyb_height event x_pos y_pos x_radius y_radius angle word is_err
viewed_horse_general_acknowledge 1579842693178 375 217 touchstart 186 147 24.235107421875 24.235107421875 0 viewed 0
viewed_horse_general_acknowledge 1579842693280 375 217 touchmove 187 137 24.235107421875 24.235107421875 0 viewed 0
viewed_horse_general_acknowledge 1579842693298 375 217 touchmove 194 132 24.235107421875 24.235107421875 0 viewed 0
viewed_horse_general_acknowledge 1579842693314 375 217 touchmove 199 128 24.235107421875 24.235107421875 0 viewed 0
viewed_horse_general_acknowledge 1579842693331 375 217 touchmove 209 120 24.235107421875 24.235107421875 0 viewed 0
viewed_horse_general_acknowledge 1579842693337 375 217 touchmove 214 115 24.235107421875 24.235107421875 0 viewed 0
viewed_horse_general_acknowledge 1579842693354 375 217 touchmove 224 105 24.235107421875 24.235107421875 0 viewed 0
viewed_horse_general_acknowledge 1579842693371 375 217 touchmove 233 96 24.235107421875 24.235107421875 0 viewed 0
viewed_horse_general_acknowledge 1579842693387 375 217 touchmove 242 85 24.235107421875 24.235107421875 0 viewed 0
viewed_horse_general_acknowledge 1579842693404 375 217 touchmove 251 74 24.235107421875 24.235107421875 0 viewed 0
viewed_horse_general_acknowledge 1579842693421 375 217 touchmove 261 64 24.235107421875 24.235107421875 0 viewed 0
viewed_horse_general_acknowledge 1579842693437 375 217 touchmove 268 54 24.235107421875 24.235107421875 0 viewed 0
viewed_horse_general_acknowledge 1579842693454 375 217 touchmove 273 46 24.235107421875 24.235107421875 0 viewed 0
viewed_horse_general_acknowledge 1579842693470 375 217 touchmove 277 38 24.235107421875 24.235107421875 0 viewed 0
viewed_horse_general_acknowledge 1579842693487 375 217 touchmove 278 33 24.235107421875 24.235107421875 0 viewed 0
viewed_horse_general_acknowledge 1579842693504 375 217 touchmove 280 27 24.235107421875 24.235107421875 0 viewed 0
viewed_horse_general_acknowledge 1579842693521 375 217 touchmove 284 21 24.235107421875 24.235107421875 0 viewed 0
viewed_horse_general_acknowledge 1579842693537 375 217 touchmove 288 15 24.235107421875 24.235107421875 0 viewed 0
